"artistid","artist"
169652,to nan with love
169653,rounder haritage - essential folk
169654,stonering
169655,spirituals singers band
169656,pe werner
169658,oysterband
169659,precious name singers
169661,dolores keane
169663,kearney.peter & crossover.
169664,royal lovsang
169666,jette torp
169669,urker mannen dubbelkwartet
169670,zydeco party band
169672,los baron de apodaca
169674,sabi bolgym keledi
169679,adrar des iforas
169683,iron and wine
169685,dodgy
169687,jair inácio
169689,lillian donadelli
169690,celtic spirit
169692,"die rojo,s"
169693,easyworld
169694,herman finkers
169695,octopus
169697,life with jonas
169698,ambra borelli
169700,de rampestampers
169701,arne janssen
169702,jeannot
169703,johnny hickman
169704,ronald & peter beense en het ajax koor
169705,power dancers
169708,ann louise
169709,david britten
169712,nizlopi
169713,loud
169714,mozaiek & walter grootaers
169716,deron 5l
169717,marco borsato & do
169718,twan lijten
169719,seven mary three
169720,el barrio
169721,trash pop music
169722,maxime le forestiert
169724,stefan sundström
169726,sjako!
169730,fiocco
169731,sei urte
169732,schanta buam
169733,walter vermeer
169737,national film board of canada
169738,abcd001
169739,new philharmonia orchestra - wyn morris
169740,reinhard prenn & gerhard ruiss
169741,marit larsen & thomas westling
169742,stan da kahuda
169743,voorheen turf
169744,angelo petisi
169745,nino reyos
169746,kinderkoor kom maar op!
169748,shastro
169751,persson - länne - gustafsson
169752,kalyi jag
169753,newtonards volunteer flute
169754,maisey rika & st joseph's maori girls' college
169755,stan blout
169756,tiddas
169757,bürgerkapelle der stadt bad ischl
169759,niels hausgaard
169760,koenigsbrunner gospelchor
169761,d.antonio chacón
169762,cologne caledonian pipe band
169763,penny lang
169767,jochen rieger
169768,doc watson and david holt
169769,coro sat - coro grigna
169770,les grandes voix bulgares
169771,tommy scott
169772,donovan
169773,dave landreth
169774,orkiestra sw. mikolaja
169775,salzburger echo
169776,fast & dirty
169780,banda sinfonica municipal de madrid
169781,abel & caim
169782,quilty
169783,gilles butin
169784,väike hellero
169785,alan stivell
169786,stanserhorn-express
169788,john conolly
169789,macleod of dunvegan
169791,cuti y roberto carabajal
169792,leslie fish
169795,cayenne
169798,terry reddy
169801,chiens d'mer
169802,nuria feliu
169805,reggie coates
169806,diafora
169807,fredericton society of saint andrew pipe band
169808,migueli
169810,tierra negra
169811,heritage string band
169812,barry dransfield
169814,krone der volksmusik cd 2
169819,blackie swart
169822,l'âme celte
169825,medley folk band
169826,ambassadør
169827,attila the stockbroker
169828,david knopfler
169831,rulo
169832,nikos vertis
169833,christafari
169834,inti illimani
169835,legende
169841,ashley hutchings & the albion band
169842,alla pugacheva
169843,mária podhradská + richard canaky
169845,gustavo gichón
169846,lietha walter
169847,breton cyr
169850,riki sorsa
169852,unquiet grave vol. 4
169854,lindisfarne
169855,magic georgia
169856,gretchen lieberam
169857,swan silvertones
169859,kop et tifo
169861,visser & visser
169862,john squire
169864,rachel stevens
169865,presque oui
169868,kenneth sivertsen
169869,david shutrick
169872,boozeboys & dj coenio
169873,op rets
169874,overground
169876,grad damen
169877,die psayrer
169878,the divine comedy
169880,natalie oei
169881,leo van der brugge
169882,matthew jay
169887,matmatah
169889,de familie backeljau
169891,"12.ããã¨"
169892,eddy zoey
169893,c.j. lewis
169895,christian ingebrigtsen
169896,kevin jordan
169897,olimpia
169898,sonia dada
169899,christina aguilera featuring lil' kim
169900,the christians
169901,nunca
169903,maizurah
169904,gebroeders ko
169908,jan pawel ii & (jan nowicki);
169909,ziad rahbany
169911,ercan irmak
169912,farid el atrache
169913,vanocni pisne
169914,villancicos populares
169918,wayne lammers & peter levin
169919,riitta ja ti-ti-nalle
169920,war'l leur
169923,topper
169924,nox arcana
169925,hildebrando y raices de venezuela
169926,the shanes
169927,richard shindell
169930,best of folk music
169931,ezequiel dos santos
169932,the new barleycorn
169935,the johnson girls
169938,victor's folklore
169939,bartolomé de ercilla-j.solaun-a.zabala
169941,cuarteto ruffino
169942,grupo topaz
169945,oscar perez
169946,pia raug & steve dobrogosz
169947,michael longcor
169948,jiri wehle
169949,hommage aux aînés
169950,miquel angel
169951,uton
169955,swingle singers
169957,siggi björns
169958,czech & then some
169960,roger mcguinn
169961,mainstreet
169962,talila & ben zimet
169963,gregory paul
169964,moleca 100 vergonha vol 6
169965,jiri konvrzek
169967,blackwood
169968,michael peter smith
169969,ougenweide
169971,sally's garden & alexander garrison
169973,joe feliciano
169974,aphrodite's child
169975,kubat
169976,patti kusturok
169977,standing stones
169979,fato
169980,etxamendi eta larralde
169981,suzanna
169983,samospiv
169985,tempest
169986,tete
169987,guitarras del mundo
169988,prophet
169989,kabah
169990,nilson chaves
169991,tejendra narayan majumdar
169992,enrique morente
169993,edoardo de crescenzo
169995,estoydiantina neas ionias
169996,los sabandeños
169997,yu narodne muzike - najlepse ljubavne muzike
169998,mahâ pirit
169999,dj ez
170000,mort shuman
170002,jan krist
170003,sandra helena
170004,jude thorn
170005,richard & mimi fariña
170006,lynni treekrem
170007,león gieco
170010,turkish hit pop
170011,etienne daho
170012,henning kvitnes
170013,king kong's dick
170017,radomsk
170019,independant
170021,the pusjkins
170023,os patrões
170025,"regan, fionn"
170026,"terugtellers, de"
170027,fantastik
170028,david guetta ft. chris willis
170031,"jermaine dupris, nas & monica"
170034,göran lindbergs orkester
170036,las ketchup
170037,delays
170039,magic system
170040,lady sovereign
170041,kozakkenboys
170042,merril bainbridge
170048,wendy fierce
170050,nourith
170054,rent mel i posen
170055,ismael lo
170057,the connells
170059,volumia!
170060,salt´n´pepper with en vogue
170061,maxine
170063,alabina feat. ishtar los ninas de sara
170065,rami
170067,the stairs
170068,le giga mix
170069,"jonimitchell,ftmcleod,alberta,canada"
170072,mad season
170073,scott4
170074,los palmeras
170075,bulgarian magic voices
170076,dyrgriparna
170077,national ensemble moldova
170080,pastor marvin e. wiley
170081,leibnitzer hochzeitsmusi
170082,rudolf pellar
170083,golpa & sattar
170084,gisborne girls' high school
170085,ed haley
170086,the tampico mariachis
170088,jeremy gloff
170089,adam miller
170090,tauno palo
170092,the klezmatics
170093,anthologie de la chanson française
170094,compassionate love
170095,jeff winard
170097,lalo el gallo elizalde
170098,burgaintzi
170099,bolick and bloom
170100,forró 100 precoceito - na bundinha ao vivo
170101,de heikrekels
170104,la nina de los peines
170105,edilson batista
170106,matjaz robavs & tomaz plahutnik
170107,joel fafard
170108,thalassa collection
170110,fado
170111,kamelot
170112,harmonikutónar
170113,toorama
170114,chorales basques
170115,donald davis
170116,fetenhits
170118,cafe tacuba
170119,the smiths
170120,hou van hollands
170121,schlager rallye
170123,kollegium kalksburg
170125,antonio machín
170127,fête des vignerons 1999
170128,bulgarian folk music
170130,peter shovlin
170131,los churumbeles de españa
170132,john jeski
170135,pro arte
170136,the pipes and drums of basle
170139,vinegar hill
170142,táncház
170143,jednofazove kvasenie
170146,karma
170147,schelmish
170148,dubliners
170149,russell micho
170150,peggy seeger
170151,little joe y la familia
170153,steve murray
170154,good news
170156,shu-bi-dua
170157,brasas do forró
170158,halid beslic
170162,jodlerklub heimelig
170163,boiled in lead
170165,"bratanki, golec uorkiestra, kapela"
170166,quillapas
170167,watanabe machiko
170171,le meilleur de la musique celtique
170173,live at holy joe's
170175,los yes yes
170177,robert charlebois
170178,louis philippe
170181,the warratahs
170183,chalmersspexet
170184,prquesta los melódicos
170185,"thaddeus ""gaffer"" venar"
170189,some devil +3
170192,voices of darkness
170193,ecouter la france
170194,chanson plus bifluorée
170196,the waking eyes
170197,ede staal
170198,jules dlt
170199,arne qvick
170200,the ups
170201,ummer d'r neaver
170202,janders
170204,henry arland
170209,cor de keijzer
170210,marjan berger
170215,killer
170216,trini lopez
170219,jeroen marré
170221,hevein
170222,jovink & voederbietels
170224,edina pop
170225,paperboys with keith
170229,hermes house band & dj ötzi
170230,electrelane
170231,cast
170232,fenua
170234,libertines
170235,hoi
170237,the house of love
170238,grey eye glances
170241,bruise
170242,guus meeuwis & vagant
170243,happylife
170244,rock voisine
170248,olav.h
170252,jonny berntsen
170253,paul de leeuw met bassie en adriaan
170255,soca boys
170256,slimme schemer feat tido
170257,keiichi sokabe
170260,roawefät
170261,dragan dautovski quartet
170262,frank m
170263,"borg, f"
170264,"ravi shankar, ali akbar-kan"
170265,beverly frederick
170266,cartusia
170267,the matt cunningham ceili band
170269,grigore lese
170270,nanni svampa
170271,sheamus fitzpatrick and the mcnally boys
170272,singkreid klagenfurt wörthersee
170274,angélique ionatos
170275,ersatzkapelle
170277,"delfosse, loppe, huygens & verstraelen"
170280,los kipus con eva ayllon
170281,hiroko taniyama
170282,manuel j. bernal
170283,maybelle carter
170284,one eye open
170286,münchner saitentratzer
170287,iraj
170288,fujaristi z podpo¾ania
170289,sheikh ahmad al-tuni
170292,raúl garcía zárate
170293,pennoù skoulm
170294,alf prøysen
170295,the stairwell sisters
170298,zolotoye koltso
170299,del delker
170300,geraldine o'grady
170301,alastair mcdonald
170302,gerard van maasakkers
170303,emilien antile
170304,landspeedrecord!
170305,i've sound
170306,johnny hoes
170307,lars vegas trio
170308,king size dick
170310,maria de lourdes
170311,the three cantors
170313,zuzana lapcikova
170314,los grandes de la musica tropical
170316,georges moustaki
170319,oldarra
170321,silvana armenulic
170323,abc for kids
170324,kukularra1
170327,consiglia licciardi
170328,rodina krigovskych
170329,arorangi
170330,the scottish festival singers
170333,george wilson
170335,miran rudan
170336,juliane honisch & kerstin droge
170337,sushi kids
170338,gardyne chamber ensemble
170339,vasile pandelescu
170340,guiller
170342,wa-on
170344,d'wyn-mugge
170345,raymond van het groenewoud
170346,tara
170348,alex butcher
170350,skiantos
170354,keld & hilda
170356,la bouche ft. melanie thornton
170358,musarrat nazir
170368,brothers & sisters of los angeles
170369,sakis
170371,monasterio de san jose
170373,poul kjøller
170374,elliott smith
170380,florence valentin
170382,harmina
170383,paul & ivan
170389,toy box
170391,linda eder
170392,skik
170393,twarres
170395,kg-regenbogen
170398,rowwen héze
170400,dramarama
170401,thea gilmore
170403,roos
170404,ann lee
170405,håkan hellström
170407,the crossbank strays
170408,terri moïse
170409,missfits
170410,modjo
170411,deborah conway
170412,mansun
170414,garrison starr
170418,wesley
170420,mankato
170421,the
170422,cursive
170425,the fine arts showcase
170427,the academy
170428,bronco busters - night bowl
170429,tour in città
170430,folk implosion
170432,takuro yoshida & love^2 all stars
170433,the judybats
170434,mark lanegan
170436,bnn & friends
170437,martin grech
170438,the open
170440,longview
170442,"head mehed, õppind riistad"
170443,joey miskulin and the international festival orchestra
170444,fleret
170445,senan's haggart
170446,clawhammer banjo
170448,adam mcnaughtan
170450,moreira da silva
170451,neboysa
170452,farina
170453,nuevo mester de juglaria
170454,paul downes and the citizens of upper oddington
170457,arirê
170459,"quinteto pirincho, francisco canaro"
170460,anne dodson
170461,larry norman
170462,the waikiki hawaiians
170463,wanderlea
170464,the wallachs of eastern serbia
170465,the seasons and swiss traditional music disc 1 [ssg ssr gvs_
170468,le professeur choron
170469,the footprint singers
170472,sons of ulster fb
170473,mount madonna choir
170474,the greek archive vol.6
170475,ruhi su
170476,irys
170477,victor jara
170480,moscow balalaika quartet
170481,scott christensen
170483,alejandro camara
170484,kuplettimestarit
170485,don sineti
170488,icelandic folksongs
170489,brobdingnagian bards
170490,weihnachten mit ludwig güttler
170491,barretao 2004
170492,vrièt
170494,balkankoor biti dobre
170495,het groot niet te vermijden
170496,saint michael's singers
170497,mando mafia
170499,sivuca-sanfoneiro
170501,kadlott károly
170502,hazel dickens
170504,chandler travis philharmonette
170508,"new york russian chorus, bruce liebermann"
170511,clássicos em adoração gospel
170512,dieter süverkrüp
170514,mallorcas partyparade 2001 cd1
170515,ryan and rachel o'donnell
170516,marco a. solis
170517,dillinger & young gotti
170519,walter h.c. meier pumpe
170521,jean ritchie
170522,david m bailey
170524,republic
170525,celtic moods
170530,the good music collection vol 1
170532,dave meaney
170535,selfish cunt
170536,loyd banks
170538,lifvens vänner
170541,angel eyes
170542,liz carroll
170543,dries roelvink
170546,bernhaed brink
170550,eiszeitklub
170551,sari kaasinen & sirmakka
170552,louis chedid
170553,feist
170554,danny fabry & silvy melody
170559,nordman
170562,chilli ft. carrapicho
170564,ines adler
170565,spider murphy gang
170567,arne jansen
170568,nest & raymond van het groenewoud
170573,marjorie fair
170578,claudia christian
170581,pullover
170589,someday
170590,"matsutouya, yumi"
170591,lord cachete
170592,k.ci & jojo
170594,elin sigvardsson
170596,atomic swing
170598,the hudsons
170599,an pierlé
170600,klaus eberhartinger & die gruftgranaten
170601,sensitize
170607,twisted x
170609,magnet
170613,wang hsun
170614,kina gecesi
170616,ross daly
170617,mort hansen
170618,medicina de barcelona
170619,raj-raj band
170620,bratia muchovci
170621,nibs
170623,martin herrrmann
170625,orthodox celts
170626,duo inflagranti
170628,jan willem
170629,kenneth meadows
170630,stereo total
170632,natasa rab
170633,lasses
170634,frank ferrel
170636,moses hogan
170637,carmencita lara
170638,tom brusky
170640,ensemble ponik
170641,tapio rautavaara
170642,carlos velasco
170643,don kozakken koor
170645,ana belén
170648,eleftheria kotzia
170649,nagat
170650,franco de lago
170651,garzón y collazos
170652,brad leftwich & dan gellert
170653,camaxe
170654,lando fiorini
170655,street session
170657,giuseppe mazzari
170660,jimmy shand
170664,le clou
170665,grupa pod buda
170666,kwiaty polskie
